Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd,,
3638450,MALARIA_EST_MORTALITY,COUNTRY,NIC,AMR,Americas,YEAR,2006,,,,,,,,,0.02 [0.02-0.02],0.020970551,0.020970551,0.020970551,,2025-12-19T14:27:58Z,2006,01/01/2006,31/12/2006,,
3638453,MALARIA_EST_MORTALITY,COUNTRY,BWA,AFR,Africa,YEAR,2016,,,,,,,,,0.20 [0.20-0.20],0.202482298,0.202482298,0.202482298,,2025-12-19T14:27:58Z,2016,01/01/2016,31/12/2016,,
3648149,MALARIA_EST_MORTALITY,COUNTRY,VNM,WPR,Western Pacific,YEAR,2006,,,,,,,,,0.15 [0.07-0.25],0.151923396,0.071007674,0.24935253,,2025-12-19T14:27:58Z,2006,01/01/2006,31/12/2006,,
3649913,MALARIA_EST_MORTALITY,COUNTRY,THA,SEAR,South-East Asia,YEAR,2002,,,,,,,,,2.96 [2.96-2.96],2.96018154,2.96018154,2.96018154,,2025-12-19T14:27:58Z,2002,01/01/2002,31/12/2002,,
3655178,MALARIA_EST_MORTALITY,COUNTRY,ZWE,AFR,Africa,YEAR,2019,,,,,,,,,16.66 [6.15-31.65],16.65684415,6.153593733,31.65174605,,2025-12-19T14:27:58Z,2019,01/01/2019,31/12/2019,,
3656270,MALARIA_EST_MORTALITY,COUNTRY,MWI,AFR,Africa,YEAR,2010,,,,,,,,,75.40 [71.29-80.02],75.39896737,71.2912783,80.01908479,,2025-12-19T14:27:58Z,2010,01/01/2010,31/12/2010,,
3656959,MALARIA_EST_MORTALITY,COUNTRY,ETH,AFR,Africa,YEAR,2013,,,,,,,,,38.99 [13.82-76.78],38.98661978,13.82451166,76.78218092,,2025-12-19T14:27:58Z,2013,01/01/2013,31/12/2013,,
3658189,MALARIA_EST_MORTALITY,COUNTRY,COL,AMR,Americas,YEAR,2024,,,,,,,,,0.22 [0.22-0.22],0.222060668,0.222060668,0.222060668,,2025-12-19T14:27:58Z,2024,01/01/2024,31/12/2024,,
3661557,MALARIA_EST_MORTALITY,COUNTRY,UGA,AFR,Africa,YEAR,2007,,,,,,,,,88.84 [84.34-93.59],88.83963845,84.34437433,93.59128101,,2025-12-19T14:27:58Z,2007,01/01/2007,31/12/2007,,
3680079,MALARIA_EST_MORTALITY,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2014,,,,,,,,,0 [0-0],0,0,0,,2025-12-19T14:27:58Z,2014,01/01/2014,31/12/2014,,
3682599,MALARIA_EST_MORTALITY,COUNTRY,KEN,AFR,Africa,YEAR,2008,,,,,,,,,23.72 [23.16-24.32],23.7231973,23.16461432,24.32258998,,2025-12-19T14:27:58Z,2008,01/01/2008,31/12/2008,,
3682602,MALARIA_EST_MORTALITY,COUNTRY,SUR,AMR,Americas,YEAR,2009,,,,,,,,,0 [0-0],0,0,0,,2025-12-19T14:27:58Z,2009,01/01/2009,31/12/2009,,
3688719,MALARIA_EST_MORTALITY,COUNTRY,SWZ,AFR,Africa,YEAR,2017,,,,,,,,,6.17 [6.17-6.17],6.167243304,6.167243304,6.167243304,,2025-12-19T14:27:58Z,2017,01/01/2017,31/12/2017,,
3689268,MALARIA_EST_MORTALITY,COUNTRY,ZMB,AFR,Africa,YEAR,2020,,,,,,,,,44.89 [38.83-54.20],44.89124655,38.82599631,54.20437008,,2025-12-19T14:27:58Z,2020,01/01/2020,31/12/2020,,
3693591,MALARIA_EST_MORTALITY,COUNTRY,BFA,AFR,Africa,YEAR,2018,,,,,,,,,81.24 [64.34-104.37],81.23968113,64.33965996,104.3728565,,2025-12-19T14:27:58Z,2018,01/01/2018,31/12/2018,,
3695042,MALARIA_EST_MORTALITY,COUNTRY,SEN,AFR,Africa,YEAR,2024,,,,,,,,,9.42 [4.15-16.01],9.415206499,4.150906195,16.01476901,,2025-12-19T14:27:58Z,2024,01/01/2024,31/12/2024,,
3699021,MALARIA_EST_MORTALITY,COUNTRY,GNQ,AFR,Africa,YEAR,2023,,,,,,,,,40.97 [34.80-52.72],40.97320288,34.80286585,52.71849353,,2025-12-19T14:27:58Z,2023,01/01/2023,31/12/2023,,
3699862,MALARIA_EST_MORTALITY,REGION,WPR,,,YEAR,2012,,,,,,,,,0.65 [0.36-1.06],0.645654109,0.360431366,1.057162662,,2025-12-19T14:27:58Z,2012,01/01/2012,31/12/2012,,
3700788,MALARIA_EST_MORTALITY,COUNTRY,VEN,AMR,Americas,YEAR,2009,,,,,,,,,0.25 [0.13-0.39],0.253179709,0.126589854,0.386802333,,2025-12-19T14:27:58Z,2009,01/01/2009,31/12/2009,,
3701066,MALARIA_EST_MORTALITY,COUNTRY,TLS,SEAR,South-East Asia,YEAR,2002,,,,,,,,,24.07 [10.40-41.97],24.06706851,10.40084368,41.96921834,,2025-12-19T14:27:58Z,2002,01/01/2002,31/12/2002,,
3701566,MALARIA_EST_MORTALITY,COUNTRY,MLI,AFR,Africa,YEAR,2022,,,,,,,,,61.88 [50.01-77.73],61.87848465,50.01161549,77.72853475,,2025-12-19T14:27:58Z,2022,01/01/2022,31/12/2022,,
3713372,MALARIA_EST_MORTALITY,COUNTRY,GHA,AFR,Africa,YEAR,2002,,,,,,,,,86.51 [83.39-90.01],86.505207,83.38885837,90.00748117,,2025-12-19T14:27:58Z,2002,01/01/2002,31/12/2002,,
3713871,MALARIA_EST_MORTALITY,COUNTRY,THA,SEAR,South-East Asia,YEAR,2010,,,,,,,,,0.61 [0.61-0.61],0.614739848,0.614739848,0.614739848,,2025-12-19T14:27:58Z,2010,01/01/2010,31/12/2010,,
3718672,MALARIA_EST_MORTALITY,COUNTRY,BFA,AFR,Africa,YEAR,2019,,,,,,,,,77.68 [60.18-102.54],77.67883449,60.18499613,102.5381606,,2025-12-19T14:27:58Z,2019,01/01/2019,31/12/2019,,
3720230,MALARIA_EST_MORTALITY,COUNTRY,NAM,AFR,Africa,YEAR,2023,,,,,,,,,0.98 [0.98-0.98],0.977909451,0.977909451,0.977909451,,2025-12-19T14:27:58Z,2023,01/01/2023,31/12/2023,,
3725507,MALARIA_EST_MORTALITY,COUNTRY,ZMB,AFR,Africa,YEAR,2012,,,,,,,,,46.80 [45.10-48.77],46.79612186,45.09951937,48.76747303,,2025-12-19T14:27:58Z,2012,01/01/2012,31/12/2012,,
3725871,MALARIA_EST_MORTALITY,COUNTRY,BTN,SEAR,South-East Asia,YEAR,2007,,,,,,,,,0.40 [0.40-0.40],0.398252468,0.398252468,0.398252468,,2025-12-19T14:27:58Z,2007,01/01/2007,31/12/2007,,
3739081,MALARIA_EST_MORTALITY,COUNTRY,ETH,AFR,Africa,YEAR,2017,,,,,,,,,16.15 [4.68-37.58],16.15325461,4.677249565,37.57663258,,2025-12-19T14:27:58Z,2017,01/01/2017,31/12/2017,,
3746061,MALARIA_EST_MORTALITY,COUNTRY,PER,AMR,Americas,YEAR,2009,,,,,,,,,0.27 [0.13-0.42],0.273139521,0.132164284,0.42292571,,2025-12-19T14:27:58Z,2009,01/01/2009,31/12/2009,,
3749648,MALARIA_EST_MORTALITY,COUNTRY,DOM,AMR,Americas,YEAR,2005,,,,,,,,,0.31 [0.31-0.31],0.314878005,0.314878005,0.314878005,,2025-12-19T14:27:58Z,2005,01/01/2005,31/12/2005,,
3763728,MALARIA_EST_MORTALITY,COUNTRY,TGO,AFR,Africa,YEAR,2014,,,,,,,,,68.56 [62.67-75.20],68.55850491,62.67020857,75.19622078,,2025-12-19T14:27:58Z,2014,01/01/2014,31/12/2014,,
3770367,MALARIA_EST_MORTALITY,COUNTRY,MLI,AFR,Africa,YEAR,2013,,,,,,,,,135.25 [124.33-147.41],135.2492595,124.326911,147.4146194,,2025-12-19T14:27:58Z,2013,01/01/2013,31/12/2013,,
3775995,MALARIA_EST_MORTALITY,COUNTRY,BOL,AMR,Americas,YEAR,2003,,,,,,,,,0.29 [0.12-0.51],0.29225303,0.121772096,0.511442802,,2025-12-19T14:27:58Z,2003,01/01/2003,31/12/2003,,
3782748,MALARIA_EST_MORTALITY,COUNTRY,GMB,AFR,Africa,YEAR,2006,,,,,,,,,28.16 [27.23-29.21],28.15875005,27.22595502,29.20814447,,2025-12-19T14:27:58Z,2006,01/01/2006,31/12/2006,,
3783596,MALARIA_EST_MORTALITY,COUNTRY,MLI,AFR,Africa,YEAR,2001,,,,,,,,,191.80 [181.30-203.20],191.8040375,181.302162,203.2041549,,2025-12-19T14:27:58Z,2001,01/01/2001,31/12/2001,,
3790416,MALARIA_EST_MORTALITY,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2019,,,,,,,,,0 [0-0],0,0,0,,2025-12-19T14:27:58Z,2019,01/01/2019,31/12/2019,,
3803122,MALARIA_EST_MORTALITY,COUNTRY,GEO,EUR,Europe,YEAR,2000,,,,,,,,,0 [0-0],0,0,0,,2025-12-19T14:27:58Z,2000,01/01/2000,31/12/2000,,
3809415,MALARIA_EST_MORTALITY,REGION,WPR,,,YEAR,2017,,,,,,,,,0.43 [0.26-0.65],0.426624802,0.259441942,0.645030061,,2025-12-19T14:27:58Z,2017,01/01/2017,31/12/2017,,
3813910,MALARIA_EST_MORTALITY,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2018,,,,,,,,,15.19 [6.29-27.16],15.19310298,6.28733332,27.1600455,,2025-12-19T14:27:58Z,2018,01/01/2018,31/12/2018,,
3815124,MALARIA_EST_MORTALITY,COUNTRY,CAF,AFR,Africa,YEAR,2022,,,,,,,,,100.06 [78.58-127.97],100.0580812,78.57923409,127.9707746,,2025-12-19T14:27:58Z,2022,01/01/2022,31/12/2022,,
3819493,MALARIA_EST_MORTALITY,COUNTRY,GUY,AMR,Americas,YEAR,2017,,,,,,,,,4.42 [1.95-7.55],4.424329649,1.951910139,7.547385872,,2025-12-19T14:27:58Z,2017,01/01/2017,31/12/2017,,
3820656,MALARIA_EST_MORTALITY,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2002,,,,,,,,,0 [0-0],0,0,0,,2025-12-19T14:27:58Z,2002,01/01/2002,31/12/2002,,
3825128,MALARIA_EST_MORTALITY,COUNTRY,NGA,AFR,Africa,YEAR,2009,,,,,,,,,134.83 [125.03-145.20],134.8335222,125.0315614,145.1971017,,2025-12-19T14:27:58Z,2009,01/01/2009,31/12/2009,,
3825357,MALARIA_EST_MORTALITY,COUNTRY,THA,SEAR,South-East Asia,YEAR,2001,,,,,,,,,3.51 [3.51-3.51],3.510387103,3.510387103,3.510387103,,2025-12-19T14:27:58Z,2001,01/01/2001,31/12/2001,,
3828807,MALARIA_EST_MORTALITY,COUNTRY,GTM,AMR,Americas,YEAR,2006,,,,,,,,,0.15 [0.06-0.25],0.148641992,0.059456797,0.247736653,,2025-12-19T14:27:58Z,2006,01/01/2006,31/12/2006,,
3834214,MALARIA_EST_MORTALITY,COUNTRY,CPV,AFR,Africa,YEAR,2022,,,,,,,,,0 [0-0],0,0,0,,2025-12-19T14:27:58Z,2022,01/01/2022,31/12/2022,,
3839363,MALARIA_EST_MORTALITY,COUNTRY,SLB,WPR,Western Pacific,YEAR,2001,,,,,,,,,117.18 [45.21-233.91],117.1752884,45.20582143,233.9063902,,2025-12-19T14:27:58Z,2001,01/01/2001,31/12/2001,,
3839432,MALARIA_EST_MORTALITY,COUNTRY,AZE,EUR,Europe,YEAR,2007,,,,,,,,,0 [0-0],0,0,0,,2025-12-19T14:27:58Z,2007,01/01/2007,31/12/2007,,
3850529,MALARIA_EST_MORTALITY,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2020,,,,,,,,,0.17 [0.08-0.26],0.16670066,0.082267858,0.264123123,,2025-12-19T14:27:58Z,2020,01/01/2020,31/12/2020,,
3850687,MALARIA_EST_MORTALITY,COUNTRY,BTN,SEAR,South-East Asia,YEAR,2005,,,,,,,,,1.02 [1.02-1.02],1.020866511,1.020866511,1.020866511,,2025-12-19T14:27:58Z,2005,01/01/2005,31/12/2005,,
3853671,MALARIA_EST_MORTALITY,COUNTRY,GUF,AMR,Americas,YEAR,2009,,,,,,,,,0.78 [0.78-0.78],0.783435049,0.783435049,0.783435049,,2025-12-19T14:27:58Z,2009,01/01/2009,31/12/2009,,
3859794,MALARIA_EST_MORTALITY,COUNTRY,SWZ,AFR,Africa,YEAR,2020,,,,,,,,,0.60 [0.60-0.60],0.598866944,0.598866944,0.598866944,,2025-12-19T14:27:58Z,2020,01/01/2020,31/12/2020,,
3866479,MALARIA_EST_MORTALITY,COUNTRY,BRA,AMR,Americas,YEAR,2019,,,,,,,,,0.09 [0.09-0.09],0.0878579,0.0878579,0.0878579,,2025-12-19T14:27:58Z,2019,01/01/2019,31/12/2019,,
3877073,MALARIA_EST_MORTALITY,COUNTRY,NAM,AFR,Africa,YEAR,2005,,,,,,,,,84.88 [84.88-84.88],84.88290004,84.88290004,84.88290004,,2025-12-19T14:27:58Z,2005,01/01/2005,31/12/2005,,
3878294,MALARIA_EST_MORTALITY,COUNTRY,PAK,EMR,Eastern Mediterranean,YEAR,2024,,,,,,,,,1.23 [0.63-2.03],1.22942909,0.629085547,2.032221592,,2025-12-19T14:27:58Z,2024,01/01/2024,31/12/2024,,
3889932,MALARIA_EST_MORTALITY,COUNTRY,CIV,AFR,Africa,YEAR,2008,,,,,,,,,141.66 [131.99-152.20],141.6630079,131.9949654,152.2047659,,2025-12-19T14:27:58Z,2008,01/01/2008,31/12/2008,,
3892205,MALARIA_EST_MORTALITY,COUNTRY,IND,SEAR,South-East Asia,YEAR,2016,,,,,,,,,1.14 [0.53-1.87],1.135308924,0.53454958,1.865376187,,2025-12-19T14:27:58Z,2016,01/01/2016,31/12/2016,,
3896085,MALARIA_EST_MORTALITY,COUNTRY,BTN,SEAR,South-East Asia,YEAR,2015,,,,,,,,,0 [0-0],0,0,0,,2025-12-19T14:27:58Z,2015,01/01/2015,31/12/2015,,
3909318,MALARIA_EST_MORTALITY,COUNTRY,MWI,AFR,Africa,YEAR,2023,,,,,,,,,34.95 [30.15-43.60],34.94992201,30.15473206,43.60223103,,2025-12-19T14:27:58Z,2023,01/01/2023,31/12/2023,,
3909489,MALARIA_EST_MORTALITY,COUNTRY,NIC,AMR,Americas,YEAR,2023,,,,,,,,,0 [0-0],0,0,0,,2025-12-19T14:27:58Z,2023,01/01/2023,31/12/2023,,
3922481,MALARIA_EST_MORTALITY,COUNTRY,CAF,AFR,Africa,YEAR,2021,,,,,,,,,99.90 [80.61-124.88],99.90023669,80.61266407,124.8801862,,2025-12-19T14:27:58Z,2021,01/01/2021,31/12/2021,,
3923693,MALARIA_EST_MORTALITY,COUNTRY,KHM,WPR,Western Pacific,YEAR,2020,,,,,,,,,0.05 [0.03-0.08],0.050427546,0.025213773,0.08404591,,2025-12-19T14:27:58Z,2020,01/01/2020,31/12/2020,,
3926475,MALARIA_EST_MORTALITY,COUNTRY,KHM,WPR,Western Pacific,YEAR,2009,,,,,,,,,8.40 [3.87-14.16],8.398715479,3.869513697,14.15867862,,2025-12-19T14:27:58Z,2009,01/01/2009,31/12/2009,,
3935307,MALARIA_EST_MORTALITY,COUNTRY,MDG,AFR,Africa,YEAR,2001,,,,,,,,,16.13 [1.73-40.50],16.12757493,1.731644785,40.50387311,,2025-12-19T14:27:58Z,2001,01/01/2001,31/12/2001,,
3936312,MALARIA_EST_MORTALITY,COUNTRY,IRQ,EMR,Eastern Mediterranean,YEAR,2022,,,,,,,,,0 [0-0],0,0,0,,2025-12-19T14:27:58Z,2022,01/01/2022,31/12/2022,,
3953402,MALARIA_EST_MORTALITY,REGION,AFR,,,YEAR,2008,,,,,,,,,92.32 [88.87-96.98],92.32355569,88.87428156,96.98100972,,2025-12-19T14:27:58Z,2008,01/01/2008,31/12/2008,,
3961007,MALARIA_EST_MORTALITY,COUNTRY,SSD,AFR,Africa,YEAR,2007,,,,,,,,,90.30 [76.64-106.59],90.29910999,76.63801691,106.5946721,,2025-12-19T14:27:58Z,2007,01/01/2007,31/12/2007,,
3965299,MALARIA_EST_MORTALITY,COUNTRY,COL,AMR,Americas,YEAR,2004,,,,,,,,,1.37 [1.37-1.37],1.369975912,1.369975912,1.369975912,,2025-12-19T14:27:58Z,2004,01/01/2004,31/12/2004,,
3967468,MALARIA_EST_MORTALITY,COUNTRY,ARG,AMR,Americas,YEAR,2001,,,,,,,,,0 [0-0],0,0,0,,2025-12-19T14:27:58Z,2001,01/01/2001,31/12/2001,,
3967584,MALARIA_EST_MORTALITY,COUNTRY,GNB,AFR,Africa,YEAR,2015,,,,,,,,,46.91 [41.37-53.79],46.90851608,41.36681788,53.79365627,,2025-12-19T14:27:58Z,2015,01/01/2015,31/12/2015,,
3968111,MALARIA_EST_MORTALITY,COUNTRY,CMR,AFR,Africa,YEAR,2016,,,,,,,,,51.68 [47.71-55.94],51.67526564,47.70582073,55.93890142,,2025-12-19T14:27:58Z,2016,01/01/2016,31/12/2016,,
3971206,MALARIA_EST_MORTALITY,COUNTRY,MYT,AFR,Africa,YEAR,2008,,,,,,,,,0 [0-0],0,0,0,,2025-12-19T14:27:58Z,2008,01/01/2008,31/12/2008,,
3979332,MALARIA_EST_MORTALITY,REGION,SEAR,,,YEAR,2015,,,,,,,,,1.14 [0.57-1.79],1.136762,0.570575687,1.789620728,,2025-12-19T14:27:58Z,2015,01/01/2015,31/12/2015,,
3979633,MALARIA_EST_MORTALITY,COUNTRY,VUT,WPR,Western Pacific,YEAR,2006,,,,,,,,,13.89 [6.02-26.40],13.89384179,6.020664774,26.39829939,,2025-12-19T14:27:58Z,2006,01/01/2006,31/12/2006,,
3984762,MALARIA_EST_MORTALITY,COUNTRY,MAR,EMR,Eastern Mediterranean,YEAR,2022,,,,,,,,,0 [0-0],0,0,0,,2025-12-19T14:27:58Z,2022,01/01/2022,31/12/2022,,
3990545,MALARIA_EST_MORTALITY,REGION,SEAR,,,YEAR,2018,,,,,,,,,0.47 [0.23-0.77],0.469285324,0.227213153,0.774847342,,2025-12-19T14:27:58Z,2018,01/01/2018,31/12/2018,,
3997536,MALARIA_EST_MORTALITY,COUNTRY,AZE,EUR,Europe,YEAR,2001,,,,,,,,,0 [0-0],0,0,0,,2025-12-19T14:27:58Z,2001,01/01/2001,31/12/2001,,
3997893,MALARIA_EST_MORTALITY,COUNTRY,SLE,AFR,Africa,YEAR,2016,,,,,,,,,131.57 [118.72-145.53],131.5693054,118.7177045,145.5311958,,2025-12-19T14:27:58Z,2016,01/01/2016,31/12/2016,,
3998622,MALARIA_EST_MORTALITY,COUNTRY,SLB,WPR,Western Pacific,YEAR,2020,,,,,,,,,16.82 [8.68-25.91],16.82375623,8.683229022,25.91401161,,2025-12-19T14:27:58Z,2020,01/01/2020,31/12/2020,,
3999766,MALARIA_EST_MORTALITY,REGION,EUR,,,YEAR,2020,,,,,,,,,0 [0-0],0,0,0,,2025-12-19T14:27:58Z,2020,01/01/2020,31/12/2020,,
4009957,MALARIA_EST_MORTALITY,COUNTRY,MOZ,AFR,Africa,YEAR,2007,,,,,,,,,117.23 [108.49-126.82],117.2323746,108.4902104,126.8247976,,2025-12-19T14:27:58Z,2007,01/01/2007,31/12/2007,,
4024006,MALARIA_EST_MORTALITY,COUNTRY,PAN,AMR,Americas,YEAR,2016,,,,,,,,,0 [0-0],0,0,0,,2025-12-19T14:27:58Z,2016,01/01/2016,31/12/2016,,
4025298,MALARIA_EST_MORTALITY,REGION,AMR,,,YEAR,2009,,,,,,,,,0.35 [0.24-0.51],0.345104801,0.238803539,0.512042698,,2025-12-19T14:27:58Z,2009,01/01/2009,31/12/2009,,
4027987,MALARIA_EST_MORTALITY,COUNTRY,SLV,AMR,Americas,YEAR,2018,,,,,,,,,0 [0-0],0,0,0,,2025-12-19T14:27:58Z,2018,01/01/2018,31/12/2018,,
4029193,MALARIA_EST_MORTALITY,COUNTRY,TKM,EUR,Europe,YEAR,2010,,,,,,,,,0 [0-0],0,0,0,,2025-12-19T14:27:58Z,2010,01/01/2010,31/12/2010,,
4030279,MALARIA_EST_MORTALITY,COUNTRY,BLZ,AMR,Americas,YEAR,2005,,,,,,,,,0 [0-0],0,0,0,,2025-12-19T14:27:58Z,2005,01/01/2005,31/12/2005,,
4030966,MALARIA_EST_MORTALITY,COUNTRY,SLV,AMR,Americas,YEAR,2005,,,,,,,,,0 [0-0],0,0,0,,2025-12-19T14:27:58Z,2005,01/01/2005,31/12/2005,,
4031697,MALARIA_EST_MORTALITY,COUNTRY,BOL,AMR,Americas,YEAR,2021,,,,,,,,,0.07 [0.02-0.17],0.073860412,0.018465103,0.166185928,,2025-12-19T14:27:58Z,2021,01/01/2021,31/12/2021,,
4036741,MALARIA_EST_MORTALITY,COUNTRY,KHM,WPR,Western Pacific,YEAR,2006,,,,,,,,,9.24 [4.22-15.84],9.244938937,4.215362347,15.84110496,,2025-12-19T14:27:58Z,2006,01/01/2006,31/12/2006,,
4037881,MALARIA_EST_MORTALITY,COUNTRY,BLZ,AMR,Americas,YEAR,2013,,,,,,,,,0 [0-0],0,0,0,,2025-12-19T14:27:58Z,2013,01/01/2013,31/12/2013,,
4041028,MALARIA_EST_MORTALITY,COUNTRY,LAO,WPR,Western Pacific,YEAR,2008,,,,,,,,,3.25 [1.28-6.00],3.25047843,1.281438612,6.000883255,,2025-12-19T14:27:58Z,2008,01/01/2008,31/12/2008,,
4050614,MALARIA_EST_MORTALITY,COUNTRY,LAO,WPR,Western Pacific,YEAR,2024,,,,,,,,,0 [0-0],0,0,0,,2025-12-19T14:27:58Z,2024,01/01/2024,31/12/2024,,
4056387,MALARIA_EST_MORTALITY,COUNTRY,DJI,EMR,Eastern Mediterranean,YEAR,2003,,,,,,,,,0.66 [0.16-1.31],0.655659241,0.16391481,1.311318482,,2025-12-19T14:27:58Z,2003,01/01/2003,31/12/2003,,
4063445,MALARIA_EST_MORTALITY,COUNTRY,PER,AMR,Americas,YEAR,2002,,,,,,,,,1.01 [0.50-1.59],1.007677006,0.503838503,1.58615825,,2025-12-19T14:27:58Z,2002,01/01/2002,31/12/2002,,
4065834,MALARIA_EST_MORTALITY,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2020,,,,,,,,,16.83 [6.14-33.31],16.8329332,6.142332196,33.30568737,,2025-12-19T14:27:58Z,2020,01/01/2020,31/12/2020,,
4067456,MALARIA_EST_MORTALITY,COUNTRY,TJK,EUR,Europe,YEAR,2017,,,,,,,,,0 [0-0],0,0,0,,2025-12-19T14:27:58Z,2017,01/01/2017,31/12/2017,,
4073316,MALARIA_EST_MORTALITY,COUNTRY,TJK,EUR,Europe,YEAR,2012,,,,,,,,,0 [0-0],0,0,0,,2025-12-19T14:27:58Z,2012,01/01/2012,31/12/2012,,
4074415,MALARIA_EST_MORTALITY,COUNTRY,BEN,AFR,Africa,YEAR,2006,,,,,,,,,167.11 [156.89-178.14],167.106817,156.8919858,178.1383746,,2025-12-19T14:27:58Z,2006,01/01/2006,31/12/2006,,
4074431,MALARIA_EST_MORTALITY,COUNTRY,PNG,WPR,Western Pacific,YEAR,2006,,,,,,,,,43.33 [12.06-93.38],43.3331555,12.06333399,93.38376518,,2025-12-19T14:27:58Z,2006,01/01/2006,31/12/2006,,
4075721,MALARIA_EST_MORTALITY,COUNTRY,ETH,AFR,Africa,YEAR,2016,,,,,,,,,21.32 [5.34-53.90],21.3219675,5.343789682,53.89980618,,2025-12-19T14:27:58Z,2016,01/01/2016,31/12/2016,,
4079210,MALARIA_EST_MORTALITY,COUNTRY,MYS,WPR,Western Pacific,YEAR,2014,,,,,,,,,0.33 [0.33-0.33],0.325774019,0.325774019,0.325774019,,2025-12-19T14:27:58Z,2014,01/01/2014,31/12/2014,,
4080322,MALARIA_EST_MORTALITY,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2022,,,,,,,,,0 [0-0],0,0,0,,2025-12-19T14:27:58Z,2022,01/01/2022,31/12/2022,,
4092794,MALARIA_EST_MORTALITY,COUNTRY,SEN,AFR,Africa,YEAR,2008,,,,,,,,,13.35 [5.36-24.97],13.35385074,5.361459027,24.97311179,,2025-12-19T14:27:58Z,2008,01/01/2008,31/12/2008,,
4104832,MALARIA_EST_MORTALITY,COUNTRY,CMR,AFR,Africa,YEAR,2003,,,,,,,,,123.48 [115.53-132.00],123.4813129,115.5295928,131.9959852,,2025-12-19T14:27:58Z,2003,01/01/2003,31/12/2003,,
4112170,MALARIA_EST_MORTALITY,COUNTRY,MYT,AFR,Africa,YEAR,2024,,,,,,,,,0 [0-0],0,0,0,,2025-12-19T14:27:58Z,2024,01/01/2024,31/12/2024,,
4113978,MALARIA_EST_MORTALITY,COUNTRY,COG,AFR,Africa,YEAR,2016,,,,,,,,,39.66 [35.29-45.90],39.65506413,35.289369,45.89724226,,2025-12-19T14:27:58Z,2016,01/01/2016,31/12/2016,,
4116736,MALARIA_EST_MORTALITY,COUNTRY,MOZ,AFR,Africa,YEAR,2020,,,,,,,,,72.42 [45.18-121.42],72.42472052,45.17977183,121.4215301,,2025-12-19T14:27:58Z,2020,01/01/2020,31/12/2020,,
4118163,MALARIA_EST_MORTALITY,COUNTRY,ERI,AFR,Africa,YEAR,2002,,,,,,,,,3.59 [3.59-3.59],3.593848335,3.593848335,3.593848335,,2025-12-19T14:27:58Z,2002,01/01/2002,31/12/2002,,
4131627,MALARIA_EST_MORTALITY,COUNTRY,MYT,AFR,Africa,YEAR,2004,,,,,,,,,2.60 [0-5.19],2.596930428,0,5.193860856,,2025-12-19T14:27:58Z,2004,01/01/2004,31/12/2004,,
4142679,MALARIA_EST_MORTALITY,COUNTRY,DOM,AMR,Americas,YEAR,2001,,,,,,,,,0.35 [0.35-0.35],0.353922902,0.353922902,0.353922902,,2025-12-19T14:27:58Z,2001,01/01/2001,31/12/2001,,
4148325,MALARIA_EST_MORTALITY,COUNTRY,AGO,AFR,Africa,YEAR,2009,,,,,,,,,58.68 [48.70-71.27],58.67558864,48.69556341,71.27442245,,2025-12-19T14:27:58Z,2009,01/01/2009,31/12/2009,,
4150171,MALARIA_EST_MORTALITY,COUNTRY,STP,AFR,Africa,YEAR,2003,,,,,,,,,125.48 [125.48-125.48],125.4762245,125.4762245,125.4762245,,2025-12-19T14:27:58Z,2003,01/01/2003,31/12/2003,,
4151092,MALARIA_EST_MORTALITY,COUNTRY,BLZ,AMR,Americas,YEAR,2018,,,,,,,,,0 [0-0],0,0,0,,2025-12-19T14:27:58Z,2018,01/01/2018,31/12/2018,,
4156321,MALARIA_EST_MORTALITY,COUNTRY,BEN,AFR,Africa,YEAR,2012,,,,,,,,,79.31 [73.63-85.53],79.30632834,73.63173261,85.52888406,,2025-12-19T14:27:58Z,2012,01/01/2012,31/12/2012,,
4160869,MALARIA_EST_MORTALITY,COUNTRY,PER,AMR,Americas,YEAR,2001,,,,,,,,,0.84 [0.42-1.36],0.840366604,0.415462141,1.35969428,,2025-12-19T14:27:58Z,2001,01/01/2001,31/12/2001,,
4162466,MALARIA_EST_MORTALITY,COUNTRY,PAN,AMR,Americas,YEAR,2008,,,,,,,,,0.04 [0.04-0.04],0.042636032,0.042636032,0.042636032,,2025-12-19T14:27:58Z,2008,01/01/2008,31/12/2008,,
4168950,MALARIA_EST_MORTALITY,COUNTRY,ECU,AMR,Americas,YEAR,2006,,,,,,,,,0.11 [0.11-0.11],0.11274508,0.11274508,0.11274508,,2025-12-19T14:27:58Z,2006,01/01/2006,31/12/2006,,
