Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd,,
1149972,MALARIA_EST_INCIDENCE,COUNTRY,BLZ,AMR,Americas,YEAR,2001,,,,,,,,,6.78 [6.78-6.78],6.780214843,6.780214843,6.780214843,,2025-12-19T14:24:05Z,2001,01/01/2001,31/12/2001,,
1154160,MALARIA_EST_INCIDENCE,COUNTRY,GAB,AFR,Africa,YEAR,2001,,,,,,,,,353.69 [243.16-499.79],353.687572,243.1634224,499.7875859,,2025-12-19T14:24:05Z,2001,01/01/2001,31/12/2001,,
1159820,MALARIA_EST_INCIDENCE,COUNTRY,BEN,AFR,Africa,YEAR,2009,,,,,,,,,448.56 [354.62-556.87],448.5608643,354.6153536,556.8659791,,2025-12-19T14:24:05Z,2009,01/01/2009,31/12/2009,,
1162392,MALARIA_EST_INCIDENCE,COUNTRY,BFA,AFR,Africa,YEAR,2009,,,,,,,,,568.59 [454.96-697.22],568.5942101,454.9623092,697.2176929,,2025-12-19T14:24:05Z,2009,01/01/2009,31/12/2009,,
1173091,MALARIA_EST_INCIDENCE,COUNTRY,BOL,AMR,Americas,YEAR,2001,,,,,,,,,5.62 [4.22-7.08],5.62347687,4.220251921,7.082130716,,2025-12-19T14:24:05Z,2001,01/01/2001,31/12/2001,,
1185933,MALARIA_EST_INCIDENCE,COUNTRY,KEN,AFR,Africa,YEAR,2001,,,,,,,,,243.23 [193.87-301.32],243.2262453,193.8703317,301.3162474,,2025-12-19T14:24:05Z,2001,01/01/2001,31/12/2001,,
1188633,MALARIA_EST_INCIDENCE,GLOBAL,GLOBAL,,,YEAR,2006,,,,,,,,,72.97 [67.77-80.21],72.96763641,67.77261906,80.20941474,,2025-12-19T14:24:05Z,2006,01/01/2006,31/12/2006,,
1188658,MALARIA_EST_INCIDENCE,COUNTRY,RWA,AFR,Africa,YEAR,2000,,,,,,,,,180.43 [74.77-373.78],180.4321439,74.76782734,373.7771597,,2025-12-19T14:24:05Z,2000,01/01/2000,31/12/2000,,
1199723,MALARIA_EST_INCIDENCE,COUNTRY,AGO,AFR,Africa,YEAR,2019,,,,,,,,,243.10 [160.15-352.11],243.1031771,160.147561,352.1128561,,2025-12-19T14:24:05Z,2019,01/01/2019,31/12/2019,,
1206223,MALARIA_EST_INCIDENCE,COUNTRY,CAF,AFR,Africa,YEAR,2016,,,,,,,,,395.97 [221.75-656.32],395.974638,221.7459383,656.3228003,,2025-12-19T14:24:05Z,2016,01/01/2016,31/12/2016,,
1233428,MALARIA_EST_INCIDENCE,COUNTRY,ZAF,AFR,Africa,YEAR,2018,,,,,,,,,1.63 [1.63-1.63],1.631378704,1.631378704,1.631378704,,2025-12-19T14:24:05Z,2018,01/01/2018,31/12/2018,,
1236356,MALARIA_EST_INCIDENCE,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2022,,,,,,,,,1.23 [1.05-1.42],1.229878145,1.046850847,1.424957164,,2025-12-19T14:24:05Z,2022,01/01/2022,31/12/2022,,
1244872,MALARIA_EST_INCIDENCE,COUNTRY,CAF,AFR,Africa,YEAR,2017,,,,,,,,,387.44 [207.40-658.18],387.4411444,207.4041621,658.1849104,,2025-12-19T14:24:05Z,2017,01/01/2017,31/12/2017,,
1250422,MALARIA_EST_INCIDENCE,COUNTRY,ARE,EMR,Eastern Mediterranean,YEAR,2023,,,,,,,,,0 [0-0],0,0,0,,2025-12-19T14:24:05Z,2023,01/01/2023,31/12/2023,,
1258249,MALARIA_EST_INCIDENCE,COUNTRY,SWZ,AFR,Africa,YEAR,2008,,,,,,,,,0.19 [0.19-0.19],0.188639357,0.188639357,0.188639357,,2025-12-19T14:24:05Z,2008,01/01/2008,31/12/2008,,
1262519,MALARIA_EST_INCIDENCE,COUNTRY,BDI,AFR,Africa,YEAR,2013,,,,,,,,,234.96 [173.99-309.54],234.9596814,173.9891028,309.5428542,,2025-12-19T14:24:05Z,2013,01/01/2013,31/12/2013,,
1265300,MALARIA_EST_INCIDENCE,COUNTRY,GNQ,AFR,Africa,YEAR,2023,,,,,,,,,229.81 [147.87-340.49],229.8104137,147.874806,340.4949612,,2025-12-19T14:24:05Z,2023,01/01/2023,31/12/2023,,
1268063,MALARIA_EST_INCIDENCE,COUNTRY,GUF,AMR,Americas,YEAR,2016,,,,,,,,,1.79 [1.59-2.05],1.785642898,1.585757499,2.052156763,,2025-12-19T14:24:05Z,2016,01/01/2016,31/12/2016,,
1290200,MALARIA_EST_INCIDENCE,COUNTRY,SSD,AFR,Africa,YEAR,2008,,,,,,,,,268.10 [212.44-333.71],268.0990745,212.4397331,333.7106345,,2025-12-19T14:24:05Z,2008,01/01/2008,31/12/2008,,
1294234,MALARIA_EST_INCIDENCE,COUNTRY,IRQ,EMR,Eastern Mediterranean,YEAR,2002,,,,,,,,,0.28 [0.28-0.28],0.281585825,0.281585825,0.281585825,,2025-12-19T14:24:05Z,2002,01/01/2002,31/12/2002,,
1296462,MALARIA_EST_INCIDENCE,COUNTRY,TZA,AFR,Africa,YEAR,2004,,,,,,,,,264.95 [206.89-335.48],264.9470208,206.8850337,335.4774614,,2025-12-19T14:24:05Z,2004,01/01/2004,31/12/2004,,
1302281,MALARIA_EST_INCIDENCE,COUNTRY,OMN,EMR,Eastern Mediterranean,YEAR,2009,,,,,,,,,0 [0-0],0,0,0,,2025-12-19T14:24:05Z,2009,01/01/2009,31/12/2009,,
1306660,MALARIA_EST_INCIDENCE,COUNTRY,LAO,WPR,Western Pacific,YEAR,2000,,,,,,,,,31.76 [25.08-39.23],31.75982067,25.07649356,39.230889,,2025-12-19T14:24:05Z,2000,01/01/2000,31/12/2000,,
1314711,MALARIA_EST_INCIDENCE,COUNTRY,GNB,AFR,Africa,YEAR,2002,,,,,,,,,251.22 [137.52-426.60],251.2179023,137.5234137,426.5963808,,2025-12-19T14:24:05Z,2002,01/01/2002,31/12/2002,,
1321414,MALARIA_EST_INCIDENCE,COUNTRY,MOZ,AFR,Africa,YEAR,2022,,,,,,,,,304.50 [244.41-374.71],304.5014421,244.4148005,374.7066373,,2025-12-19T14:24:05Z,2022,01/01/2022,31/12/2022,,
1328219,MALARIA_EST_INCIDENCE,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2024,,,,,,,,,14.78 [8.88-61.97],14.77952057,8.877542147,61.96961092,,2025-12-19T14:24:05Z,2024,01/01/2024,31/12/2024,,
1346597,MALARIA_EST_INCIDENCE,COUNTRY,ARG,AMR,Americas,YEAR,2004,,,,,,,,,0.60 [0.60-0.60],0.597694753,0.597694753,0.597694753,,2025-12-19T14:24:05Z,2004,01/01/2004,31/12/2004,,
1370685,MALARIA_EST_INCIDENCE,COUNTRY,TCD,AFR,Africa,YEAR,2001,,,,,,,,,276.62 [161.81-445.00],276.6169047,161.809156,445.0035388,,2025-12-19T14:24:05Z,2001,01/01/2001,31/12/2001,,
1379280,MALARIA_EST_INCIDENCE,COUNTRY,NPL,SEAR,South-East Asia,YEAR,2018,,,,,,,,,0.34 [0.25-0.48],0.335510061,0.246850056,0.484993528,,2025-12-19T14:24:05Z,2018,01/01/2018,31/12/2018,,
1394440,MALARIA_EST_INCIDENCE,COUNTRY,OMN,EMR,Eastern Mediterranean,YEAR,2005,,,,,,,,,0 [0-0],0,0,0,,2025-12-19T14:24:05Z,2005,01/01/2005,31/12/2005,,
1396858,MALARIA_EST_INCIDENCE,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2010,,,,,,,,,32.39 [24.46-41.97],32.38993269,24.46335529,41.96968442,,2025-12-19T14:24:05Z,2010,01/01/2010,31/12/2010,,
1404702,MALARIA_EST_INCIDENCE,COUNTRY,GAB,AFR,Africa,YEAR,2009,,,,,,,,,147.03 [70.21-274.67],147.0332628,70.20527746,274.6675706,,2025-12-19T14:24:05Z,2009,01/01/2009,31/12/2009,,
1405534,MALARIA_EST_INCIDENCE,COUNTRY,PAN,AMR,Americas,YEAR,2019,,,,,,,,,0.65 [0.63-0.70],0.652040057,0.627368271,0.695039455,,2025-12-19T14:24:05Z,2019,01/01/2019,31/12/2019,,
1405576,MALARIA_EST_INCIDENCE,COUNTRY,ZMB,AFR,Africa,YEAR,2007,,,,,,,,,194.66 [151.47-246.24],194.6593278,151.4668186,246.2442594,,2025-12-19T14:24:05Z,2007,01/01/2007,31/12/2007,,
1413147,MALARIA_EST_INCIDENCE,COUNTRY,DOM,AMR,Americas,YEAR,2018,,,,,,,,,0.09 [0.08-0.10],0.086883753,0.076275853,0.098670308,,2025-12-19T14:24:05Z,2018,01/01/2018,31/12/2018,,
1413763,MALARIA_EST_INCIDENCE,COUNTRY,AGO,AFR,Africa,YEAR,2012,,,,,,,,,153.05 [113.46-201.93],153.0532906,113.4606981,201.9277819,,2025-12-19T14:24:05Z,2012,01/01/2012,31/12/2012,,
1413861,MALARIA_EST_INCIDENCE,COUNTRY,TZA,AFR,Africa,YEAR,2015,,,,,,,,,141.80 [106.00-186.66],141.8033753,106.0000419,186.658681,,2025-12-19T14:24:05Z,2015,01/01/2015,31/12/2015,,
1417847,MALARIA_EST_INCIDENCE,COUNTRY,CMR,AFR,Africa,YEAR,2015,,,,,,,,,271.06 [195.67-364.92],271.055607,195.674334,364.9242168,,2025-12-19T14:24:05Z,2015,01/01/2015,31/12/2015,,
1419025,MALARIA_EST_INCIDENCE,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2020,,,,,,,,,36.48 [23.51-55.31],36.47733788,23.51152718,55.31172036,,2025-12-19T14:24:05Z,2020,01/01/2020,31/12/2020,,
1419278,MALARIA_EST_INCIDENCE,COUNTRY,PER,AMR,Americas,YEAR,2017,,,,,,,,,5.91 [4.86-7.04],5.913323705,4.855930604,7.043448689,,2025-12-19T14:24:05Z,2017,01/01/2017,31/12/2017,,
1423048,MALARIA_EST_INCIDENCE,COUNTRY,MLI,AFR,Africa,YEAR,2015,,,,,,,,,381.71 [270.75-541.04],381.7113885,270.7481055,541.0357622,,2025-12-19T14:24:05Z,2015,01/01/2015,31/12/2015,,
1424449,MALARIA_EST_INCIDENCE,COUNTRY,ECU,AMR,Americas,YEAR,2018,,,,,,,,,0.17 [0.17-0.17],0.171082981,0.171082981,0.171082981,,2025-12-19T14:24:05Z,2018,01/01/2018,31/12/2018,,
1455671,MALARIA_EST_INCIDENCE,COUNTRY,GNQ,AFR,Africa,YEAR,2012,,,,,,,,,312.77 [220.16-431.67],312.7679297,220.1637169,431.6689512,,2025-12-19T14:24:05Z,2012,01/01/2012,31/12/2012,,
1457997,MALARIA_EST_INCIDENCE,COUNTRY,IND,SEAR,South-East Asia,YEAR,2008,,,,,,,,,14.54 [10.95-19.47],14.53795722,10.95419275,19.47467241,,2025-12-19T14:24:05Z,2008,01/01/2008,31/12/2008,,
1461402,MALARIA_EST_INCIDENCE,COUNTRY,ZMB,AFR,Africa,YEAR,2008,,,,,,,,,171.62 [133.14-216.07],171.6153442,133.1391474,216.0749226,,2025-12-19T14:24:05Z,2008,01/01/2008,31/12/2008,,
1462258,MALARIA_EST_INCIDENCE,COUNTRY,MLI,AFR,Africa,YEAR,2023,,,,,,,,,346.22 [244.35-492.21],346.2195915,244.3470588,492.212284,,2025-12-19T14:24:05Z,2023,01/01/2023,31/12/2023,,
1462639,MALARIA_EST_INCIDENCE,COUNTRY,LBR,AFR,Africa,YEAR,2005,,,,,,,,,403.18 [275.88-558.11],403.1845972,275.8845767,558.1114091,,2025-12-19T14:24:05Z,2005,01/01/2005,31/12/2005,,
1468635,MALARIA_EST_INCIDENCE,COUNTRY,NER,AFR,Africa,YEAR,2004,,,,,,,,,302.78 [190.33-453.04],302.7813701,190.3267819,453.036682,,2025-12-19T14:24:05Z,2004,01/01/2004,31/12/2004,,
1481636,MALARIA_EST_INCIDENCE,COUNTRY,MOZ,AFR,Africa,YEAR,2000,,,,,,,,,473.67 [387.33-574.48],473.6679998,387.3301884,574.4839683,,2025-12-19T14:24:05Z,2000,01/01/2000,31/12/2000,,
1488132,MALARIA_EST_INCIDENCE,COUNTRY,VEN,AMR,Americas,YEAR,2013,,,,,,,,,6.16 [5.48-7.15],6.163505604,5.478768227,7.154713271,,2025-12-19T14:24:05Z,2013,01/01/2013,31/12/2013,,
1489884,MALARIA_EST_INCIDENCE,COUNTRY,MOZ,AFR,Africa,YEAR,2021,,,,,,,,,312.45 [248.91-390.14],312.4499019,248.9057621,390.1358254,,2025-12-19T14:24:05Z,2021,01/01/2021,31/12/2021,,
1505891,MALARIA_EST_INCIDENCE,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2001,,,,,,,,,6.62 [2.93-10.45],6.616702382,2.930609272,10.44603732,,2025-12-19T14:24:05Z,2001,01/01/2001,31/12/2001,,
1506881,MALARIA_EST_INCIDENCE,COUNTRY,GMB,AFR,Africa,YEAR,2024,,,,,,,,,75.44 [58.73-93.92],75.44419593,58.73319331,93.91907462,,2025-12-19T14:24:05Z,2024,01/01/2024,31/12/2024,,
1532719,MALARIA_EST_INCIDENCE,COUNTRY,MEX,AMR,Americas,YEAR,2003,,,,,,,,,1.75 [1.75-1.75],1.749312001,1.749312001,1.749312001,,2025-12-19T14:24:05Z,2003,01/01/2003,31/12/2003,,
1550063,MALARIA_EST_INCIDENCE,COUNTRY,MLI,AFR,Africa,YEAR,2002,,,,,,,,,405.09 [270.83-588.70],405.0914666,270.8275028,588.6974981,,2025-12-19T14:24:05Z,2002,01/01/2002,31/12/2002,,
1551567,MALARIA_EST_INCIDENCE,COUNTRY,ETH,AFR,Africa,YEAR,2020,,,,,,,,,52.28 [29.17-78.48],52.28211767,29.16769617,78.47779938,,2025-12-19T14:24:05Z,2020,01/01/2020,31/12/2020,,
1556713,MALARIA_EST_INCIDENCE,COUNTRY,PER,AMR,Americas,YEAR,2012,,,,,,,,,3.48 [2.85-4.15],3.484085792,2.854592558,4.148215682,,2025-12-19T14:24:05Z,2012,01/01/2012,31/12/2012,,
1556769,MALARIA_EST_INCIDENCE,COUNTRY,COM,AFR,Africa,YEAR,2000,,,,,,,,,66.37 [44.49-89.21],66.37081475,44.4915768,89.21446279,,2025-12-19T14:24:05Z,2000,01/01/2000,31/12/2000,,
1558667,MALARIA_EST_INCIDENCE,COUNTRY,ECU,AMR,Americas,YEAR,2000,,,,,,,,,14.54 [14.54-14.54],14.53600431,14.53600431,14.53600431,,2025-12-19T14:24:05Z,2000,01/01/2000,31/12/2000,,
1563914,MALARIA_EST_INCIDENCE,COUNTRY,CRI,AMR,Americas,YEAR,2002,,,,,,,,,0.72 [0.72-0.72],0.715739827,0.715739827,0.715739827,,2025-12-19T14:24:05Z,2002,01/01/2002,31/12/2002,,
1583247,MALARIA_EST_INCIDENCE,GLOBAL,GLOBAL,,,YEAR,2015,,,,,,,,,59.01 [54.91-63.83],59.00762516,54.90920186,63.83148047,,2025-12-19T14:24:05Z,2015,01/01/2015,31/12/2015,,
1583797,MALARIA_EST_INCIDENCE,COUNTRY,KHM,WPR,Western Pacific,YEAR,2020,,,,,,,,,0.94 [0.87-1.02],0.937700213,0.867774016,1.022588683,,2025-12-19T14:24:05Z,2020,01/01/2020,31/12/2020,,
1587344,MALARIA_EST_INCIDENCE,COUNTRY,NPL,SEAR,South-East Asia,YEAR,2009,,,,,,,,,3.25 [1.48-7.55],3.249469077,1.484006157,7.54669013,,2025-12-19T14:24:05Z,2009,01/01/2009,31/12/2009,,
1587381,MALARIA_EST_INCIDENCE,COUNTRY,CAF,AFR,Africa,YEAR,2010,,,,,,,,,453.11 [292.48-674.29],453.1091176,292.4791704,674.2904009,,2025-12-19T14:24:05Z,2010,01/01/2010,31/12/2010,,
1590418,MALARIA_EST_INCIDENCE,COUNTRY,VUT,WPR,Western Pacific,YEAR,2005,,,,,,,,,121.58 [79.09-184.78],121.5790473,79.08984153,184.7755741,,2025-12-19T14:24:05Z,2005,01/01/2005,31/12/2005,,
1597060,MALARIA_EST_INCIDENCE,COUNTRY,SWZ,AFR,Africa,YEAR,2020,,,,,,,,,0.70 [0.70-0.70],0.697679989,0.697679989,0.697679989,,2025-12-19T14:24:05Z,2020,01/01/2020,31/12/2020,,
1600501,MALARIA_EST_INCIDENCE,COUNTRY,MYT,AFR,Africa,YEAR,2022,,,,,,,,,0 [0-0],0,0,0,,2025-12-19T14:24:05Z,2022,01/01/2022,31/12/2022,,
1601434,MALARIA_EST_INCIDENCE,COUNTRY,KOR,WPR,Western Pacific,YEAR,2012,,,,,,,,,0.11 [0.11-0.11],0.113480243,0.113480243,0.113480243,,2025-12-19T14:24:05Z,2012,01/01/2012,31/12/2012,,
1602225,MALARIA_EST_INCIDENCE,COUNTRY,NAM,AFR,Africa,YEAR,2023,,,,,,,,,8.24 [6.54-10.09],8.238249355,6.537526637,10.09332232,,2025-12-19T14:24:05Z,2023,01/01/2023,31/12/2023,,
1607954,MALARIA_EST_INCIDENCE,COUNTRY,BDI,AFR,Africa,YEAR,2000,,,,,,,,,427.48 [302.29-579.13],427.481375,302.289638,579.1310244,,2025-12-19T14:24:05Z,2000,01/01/2000,31/12/2000,,
1612637,MALARIA_EST_INCIDENCE,COUNTRY,TUR,EUR,Europe,YEAR,2020,,,,,,,,,0 [0-0],0,0,0,,2025-12-19T14:24:05Z,2020,01/01/2020,31/12/2020,,
1620176,MALARIA_EST_INCIDENCE,COUNTRY,KOR,WPR,Western Pacific,YEAR,2015,,,,,,,,,0.18 [0.18-0.18],0.175685714,0.175685714,0.175685714,,2025-12-19T14:24:05Z,2015,01/01/2015,31/12/2015,,
1633655,MALARIA_EST_INCIDENCE,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2013,,,,,,,,,37.12 [25.94-53.48],37.12470527,25.93938863,53.484956939999996,,2025-12-19T14:24:05Z,2013,01/01/2013,31/12/2013,,
1635021,MALARIA_EST_INCIDENCE,COUNTRY,ARG,AMR,Americas,YEAR,2005,,,,,,,,,1.18 [1.18-1.18],1.178072551,1.178072551,1.178072551,,2025-12-19T14:24:05Z,2005,01/01/2005,31/12/2005,,
1640284,MALARIA_EST_INCIDENCE,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2024,,,,,,,,,17.76 [13.67-22.63],17.76269535,13.67089787,22.63151281,,2025-12-19T14:24:05Z,2024,01/01/2024,31/12/2024,,
1658461,MALARIA_EST_INCIDENCE,COUNTRY,COL,AMR,Americas,YEAR,2015,,,,,,,,,8.16 [6.06-10.47],8.158827928,6.064676509,10.46808848,,2025-12-19T14:24:05Z,2015,01/01/2015,31/12/2015,,
1664908,MALARIA_EST_INCIDENCE,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2008,,,,,,,,,37.18 [27.81-48.51],37.180668,27.81010168,48.50970122,,2025-12-19T14:24:05Z,2008,01/01/2008,31/12/2008,,
1669881,MALARIA_EST_INCIDENCE,COUNTRY,AGO,AFR,Africa,YEAR,2021,,,,,,,,,258.61 [169.51-375.20],258.6080753,169.5137743,375.1996182,,2025-12-19T14:24:05Z,2021,01/01/2021,31/12/2021,,
1676468,MALARIA_EST_INCIDENCE,GLOBAL,GLOBAL,,,YEAR,2022,,,,,,,,,60.28 [54.73-67.04],60.27679469,54.72758349,67.03566542,,2025-12-19T14:24:05Z,2022,01/01/2022,31/12/2022,,
1682808,MALARIA_EST_INCIDENCE,COUNTRY,COD,AFR,Africa,YEAR,2017,,,,,,,,,324.07 [248.65-412.35],324.0694053,248.6514826,412.3534701,,2025-12-19T14:24:05Z,2017,01/01/2017,31/12/2017,,
1683714,MALARIA_EST_INCIDENCE,COUNTRY,GNQ,AFR,Africa,YEAR,2017,,,,,,,,,291.23 [190.92-426.01],291.2323708,190.9181577,426.0109479,,2025-12-19T14:24:05Z,2017,01/01/2017,31/12/2017,,
1683731,MALARIA_EST_INCIDENCE,COUNTRY,ARG,AMR,Americas,YEAR,2013,,,,,,,,,0 [0-0],0,0,0,,2025-12-19T14:24:05Z,2013,01/01/2013,31/12/2013,,
1689375,MALARIA_EST_INCIDENCE,COUNTRY,ETH,AFR,Africa,YEAR,2015,,,,,,,,,130.06 [49.52-238.81],130.0601358,49.51826995,238.8060232,,2025-12-19T14:24:05Z,2015,01/01/2015,31/12/2015,,
1695102,MALARIA_EST_INCIDENCE,COUNTRY,CIV,AFR,Africa,YEAR,2012,,,,,,,,,375.19 [300.30-468.53],375.1917047,300.3035423,468.5273556,,2025-12-19T14:24:05Z,2012,01/01/2012,31/12/2012,,
1704125,MALARIA_EST_INCIDENCE,COUNTRY,CMR,AFR,Africa,YEAR,2003,,,,,,,,,441.40 [350.65-545.52],441.4048838,350.6514869,545.5220744,,2025-12-19T14:24:05Z,2003,01/01/2003,31/12/2003,,
1715852,MALARIA_EST_INCIDENCE,COUNTRY,MDG,AFR,Africa,YEAR,2013,,,,,,,,,63.67 [40.80-97.79],63.67437614,40.80219181,97.78841061,,2025-12-19T14:24:05Z,2013,01/01/2013,31/12/2013,,
1720770,MALARIA_EST_INCIDENCE,COUNTRY,MWI,AFR,Africa,YEAR,2024,,,,,,,,,294.53 [191.30-431.34],294.5279965,191.2981685,431.3356252,,2025-12-19T14:24:05Z,2024,01/01/2024,31/12/2024,,
1722238,MALARIA_EST_INCIDENCE,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2009,,,,,,,,,4.96 [4.19-5.79],4.957225838,4.189607077,5.794633714,,2025-12-19T14:24:05Z,2009,01/01/2009,31/12/2009,,
1722801,MALARIA_EST_INCIDENCE,COUNTRY,TUR,EUR,Europe,YEAR,2009,,,,,,,,,0.01 [0.01-0.01],0.008067572,0.008067572,0.008067572,,2025-12-19T14:24:05Z,2009,01/01/2009,31/12/2009,,
1730188,MALARIA_EST_INCIDENCE,COUNTRY,MYS,WPR,Western Pacific,YEAR,2021,,,,,,,,,0 [0-0],0,0,0,,2025-12-19T14:24:05Z,2021,01/01/2021,31/12/2021,,
1741787,MALARIA_EST_INCIDENCE,COUNTRY,ARM,EUR,Europe,YEAR,2007,,,,,,,,,0 [0-0],0,0,0,,2025-12-19T14:24:05Z,2007,01/01/2007,31/12/2007,,
1742069,MALARIA_EST_INCIDENCE,REGION,EMR,,,YEAR,2017,,,,,,,,,11.08 [9.50-13.10],11.0836242,9.503200824,13.09850634,,2025-12-19T14:24:05Z,2017,01/01/2017,31/12/2017,,
1742662,MALARIA_EST_INCIDENCE,COUNTRY,COG,AFR,Africa,YEAR,2016,,,,,,,,,215.75 [132.91-332.07],215.7471006,132.906092,332.0715501,,2025-12-19T14:24:05Z,2016,01/01/2016,31/12/2016,,
1746492,MALARIA_EST_INCIDENCE,COUNTRY,CIV,AFR,Africa,YEAR,2000,,,,,,,,,490.52 [388.38-610.04],490.516924,388.3822968,610.0391158,,2025-12-19T14:24:05Z,2000,01/01/2000,31/12/2000,,
1752281,MALARIA_EST_INCIDENCE,COUNTRY,PAN,AMR,Americas,YEAR,2024,,,,,,,,,3.50 [3.50-3.50],3.503627246,3.503627246,3.503627246,,2025-12-19T14:24:05Z,2024,01/01/2024,31/12/2024,,
1753939,MALARIA_EST_INCIDENCE,COUNTRY,TLS,SEAR,South-East Asia,YEAR,2020,,,,,,,,,0 [0-0],0.002405456,0.002405456,0.002405456,,2025-12-19T14:24:05Z,2020,01/01/2020,31/12/2020,,
1761630,MALARIA_EST_INCIDENCE,REGION,SEAR,,,YEAR,2008,,,,,,,,,14.97 [11.56-19.52],14.96895453,11.55742036,19.52188481,,2025-12-19T14:24:05Z,2008,01/01/2008,31/12/2008,,
1774951,MALARIA_EST_INCIDENCE,COUNTRY,IDN,WPR,Western Pacific,YEAR,2009,,,,,,,,,5.28 [4.36-6.50],5.283878185,4.364085305,6.502733607,,2025-12-19T14:24:05Z,2009,01/01/2009,31/12/2009,,
1803750,MALARIA_EST_INCIDENCE,COUNTRY,BWA,AFR,Africa,YEAR,2011,,,,,,,,,0.50 [0.38-0.68],0.496104272,0.381171024,0.683052656,,2025-12-19T14:24:05Z,2011,01/01/2011,31/12/2011,,
1804391,MALARIA_EST_INCIDENCE,COUNTRY,DZA,AFR,Africa,YEAR,2023,,,,,,,,,0 [0-0],0,0,0,,2025-12-19T14:24:05Z,2023,01/01/2023,31/12/2023,,
1806098,MALARIA_EST_INCIDENCE,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2005,,,,,,,,,28.42 [16.69-45.67],28.41896717,16.69160487,45.66593462,,2025-12-19T14:24:05Z,2005,01/01/2005,31/12/2005,,
1810392,MALARIA_EST_INCIDENCE,COUNTRY,CPV,AFR,Africa,YEAR,2009,,,,,,,,,0.49 [0.49-0.49],0.493935986,0.493935986,0.493935986,,2025-12-19T14:24:05Z,2009,01/01/2009,31/12/2009,,
1811802,MALARIA_EST_INCIDENCE,COUNTRY,SUR,AMR,Americas,YEAR,2005,,,,,,,,,119.05 [119.05-119.05],119.0451357,119.0451357,119.0451357,,2025-12-19T14:24:05Z,2005,01/01/2005,31/12/2005,,
1812532,MALARIA_EST_INCIDENCE,COUNTRY,MWI,AFR,Africa,YEAR,2014,,,,,,,,,275.05 [205.07-359.29],275.0492764,205.0661843,359.2903752,,2025-12-19T14:24:05Z,2014,01/01/2014,31/12/2014,,
1819377,MALARIA_EST_INCIDENCE,COUNTRY,HTI,AMR,Americas,YEAR,2006,,,,,,,,,9.86 [5.73-15.62],9.861116846,5.734203802,15.62324969,,2025-12-19T14:24:05Z,2006,01/01/2006,31/12/2006,,
1823185,MALARIA_EST_INCIDENCE,COUNTRY,BTN,SEAR,South-East Asia,YEAR,2005,,,,,,,,,3.73 [3.73-3.73],3.726162767,3.726162767,3.726162767,,2025-12-19T14:24:05Z,2005,01/01/2005,31/12/2005,,
1831640,MALARIA_EST_INCIDENCE,COUNTRY,COL,AMR,Americas,YEAR,2008,,,,,,,,,11.35 [8.68-14.12],11.35102204,8.683396124,14.1206323,,2025-12-19T14:24:05Z,2008,01/01/2008,31/12/2008,,
1838038,MALARIA_EST_INCIDENCE,COUNTRY,NAM,AFR,Africa,YEAR,2017,,,,,,,,,44.81 [35.59-54.80],44.80569541,35.58663021,54.80377814,,2025-12-19T14:24:05Z,2017,01/01/2017,31/12/2017,,
1838748,MALARIA_EST_INCIDENCE,COUNTRY,ZWE,AFR,Africa,YEAR,2013,,,,,,,,,78.27 [55.67-102.49],78.2694755,55.66515126,102.4878134,,2025-12-19T14:24:05Z,2013,01/01/2013,31/12/2013,,
1849474,MALARIA_EST_INCIDENCE,COUNTRY,HTI,AMR,Americas,YEAR,2000,,,,,,,,,9.71 [5.61-15.62],9.713675863,5.608623978,15.62090324,,2025-12-19T14:24:05Z,2000,01/01/2000,31/12/2000,,
1863497,MALARIA_EST_INCIDENCE,COUNTRY,SLB,WPR,Western Pacific,YEAR,2009,,,,,,,,,146.81 [104.77-209.09],146.8051053,104.7720188,209.0856677,,2025-12-19T14:24:05Z,2009,01/01/2009,31/12/2009,,
1867277,MALARIA_EST_INCIDENCE,REGION,AFR,,,YEAR,2020,,,,,,,,,237.77 [215.47-264.63],237.7702237,215.4718285,264.6304367,,2025-12-19T14:24:05Z,2020,01/01/2020,31/12/2020,,
1870251,MALARIA_EST_INCIDENCE,COUNTRY,GMB,AFR,Africa,YEAR,2003,,,,,,,,,285.25 [211.84-371.48],285.2515607,211.8355697,371.4814837,,2025-12-19T14:24:05Z,2003,01/01/2003,31/12/2003,,
