Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd,,,
889241,MALARIA_ITN_COVERAGE,COUNTRY,SSD,AFR,Africa,YEAR,2021,,,,,,,,,67.23,67.2315386,,,,2025-12-19T14:59:35Z,2021,01/01/2021,31/12/2021,,,
3921844,MALARIA_ITN_COVERAGE,COUNTRY,GNQ,AFR,Africa,YEAR,2021,,,,,,,,,32.96,32.95688,,,,2025-12-19T14:59:35Z,2021,01/01/2021,31/12/2021,,,
142151,MALARIA_ITN_COVERAGE,COUNTRY,CMR,AFR,Africa,YEAR,2024,,,,,,,,,67.91,67.9065861,,,,2025-12-19T14:59:35Z,2024,01/01/2024,31/12/2024,,,
6096665,MALARIA_ITN_COVERAGE,COUNTRY,CMR,AFR,Africa,YEAR,2020,,,,,,,,,70.22,70.2240787,,,,2025-12-19T14:59:35Z,2020,01/01/2020,31/12/2020,,,
7908908,MALARIA_ITN_COVERAGE,COUNTRY,GAB,AFR,Africa,YEAR,2016,,,,,,,,,21.29,21.2919104,,,,2025-12-19T14:59:35Z,2016,01/01/2016,31/12/2016,,,
1257000,MALARIA_ITN_COVERAGE,COUNTRY,CAF,AFR,Africa,YEAR,2015,,,,,,,,,58.22,58.2197653,,,,2025-12-19T14:59:35Z,2015,01/01/2015,31/12/2015,,,
7523599,MALARIA_ITN_COVERAGE,COUNTRY,GNB,AFR,Africa,YEAR,2023,,,,,,,,,34.89,34.8919623,,,,2025-12-19T14:59:35Z,2023,01/01/2023,31/12/2023,,,
3410212,MALARIA_ITN_COVERAGE,COUNTRY,UGA,AFR,Africa,YEAR,2022,,,,,,,,,55.8,55.8047676,,,,2025-12-19T14:59:35Z,2022,01/01/2022,31/12/2022,,,
6948138,MALARIA_ITN_COVERAGE,COUNTRY,BDI,AFR,Africa,YEAR,2021,,,,,,,,,44.8,44.7978852,,,,2025-12-19T14:59:35Z,2021,01/01/2021,31/12/2021,,,
7820022,MALARIA_ITN_COVERAGE,COUNTRY,BEN,AFR,Africa,YEAR,2020,,,,,,,,,70.16,70.1584159,,,,2025-12-19T14:59:35Z,2020,01/01/2020,31/12/2020,,,
4809199,MALARIA_ITN_COVERAGE,COUNTRY,KEN,AFR,Africa,YEAR,2022,,,,,,,,,59.73,59.7318315,,,,2025-12-19T14:59:35Z,2022,01/01/2022,31/12/2022,,,
407847,MALARIA_ITN_COVERAGE,COUNTRY,DJI,EMR,Eastern Mediterranean,YEAR,2020,,,,,,,,,38.04,38.0417641,,,,2025-12-19T14:59:35Z,2020,01/01/2020,31/12/2020,,,
8870020,MALARIA_ITN_COVERAGE,COUNTRY,TZA,AFR,Africa,YEAR,2019,,,,,,,,,55.31,55.3089074,,,,2025-12-19T14:59:35Z,2019,01/01/2019,31/12/2019,,,
6518273,MALARIA_ITN_COVERAGE,COUNTRY,MOZ,AFR,Africa,YEAR,2018,,,,,,,,,65.23,65.2305304,,,,2025-12-19T14:59:35Z,2018,01/01/2018,31/12/2018,,,
1576653,MALARIA_ITN_COVERAGE,COUNTRY,CAF,AFR,Africa,YEAR,2018,,,,,,,,,63.31,63.3090348,,,,2025-12-19T14:59:35Z,2018,01/01/2018,31/12/2018,,,
5505551,MALARIA_ITN_COVERAGE,COUNTRY,MLI,AFR,Africa,YEAR,2019,,,,,,,,,71.9,71.8995007,,,,2025-12-19T14:59:35Z,2019,01/01/2019,31/12/2019,,,
8213417,MALARIA_ITN_COVERAGE,COUNTRY,SSD,AFR,Africa,YEAR,2022,,,,,,,,,53.76,53.755979,,,,2025-12-19T14:59:35Z,2022,01/01/2022,31/12/2022,,,
9826206,MALARIA_ITN_COVERAGE,COUNTRY,ZWE,AFR,Africa,YEAR,2018,,,,,,,,,41.59,41.5859261,,,,2025-12-19T14:59:35Z,2018,01/01/2018,31/12/2018,,,
6834474,MALARIA_ITN_COVERAGE,COUNTRY,CIV,AFR,Africa,YEAR,2016,,,,,,,,,61.36,61.3552244,,,,2025-12-19T14:59:35Z,2016,01/01/2016,31/12/2016,,,
5866843,MALARIA_ITN_COVERAGE,COUNTRY,GHA,AFR,Africa,YEAR,2020,,,,,,,,,64.1,64.0956632,,,,2025-12-19T14:59:35Z,2020,01/01/2020,31/12/2020,,,
5632324,MALARIA_ITN_COVERAGE,COUNTRY,ETH,AFR,Africa,YEAR,2024,,,,,,,,,22.4,22.4046951,,,,2025-12-19T14:59:35Z,2024,01/01/2024,31/12/2024,,,
2917191,MALARIA_ITN_COVERAGE,COUNTRY,MLI,AFR,Africa,YEAR,2020,,,,,,,,,79.83,79.8347506,,,,2025-12-19T14:59:35Z,2020,01/01/2020,31/12/2020,,,
7688025,MALARIA_ITN_COVERAGE,COUNTRY,GHA,AFR,Africa,YEAR,2022,,,,,,,,,79.29,79.2887985,,,,2025-12-19T14:59:35Z,2022,01/01/2022,31/12/2022,,,
2784657,MALARIA_ITN_COVERAGE,COUNTRY,DJI,EMR,Eastern Mediterranean,YEAR,2024,,,,,,,,,14,14.0006145,,,,2025-12-19T14:59:35Z,2024,01/01/2024,31/12/2024,,,
4454291,MALARIA_ITN_COVERAGE,COUNTRY,AGO,AFR,Africa,YEAR,2017,,,,,,,,,29.67,29.6656106,,,,2025-12-19T14:59:35Z,2017,01/01/2017,31/12/2017,,,
7371988,MALARIA_ITN_COVERAGE,COUNTRY,NER,AFR,Africa,YEAR,2021,,,,,,,,,73.17,73.1695933,,,,2025-12-19T14:59:35Z,2021,01/01/2021,31/12/2021,,,
4163085,MALARIA_ITN_COVERAGE,COUNTRY,LBR,AFR,Africa,YEAR,2017,,,,,,,,,24.34,24.3439472,,,,2025-12-19T14:59:35Z,2017,01/01/2017,31/12/2017,,,
5854343,MALARIA_ITN_COVERAGE,COUNTRY,MLI,AFR,Africa,YEAR,2018,,,,,,,,,67.06,67.06277,,,,2025-12-19T14:59:35Z,2018,01/01/2018,31/12/2018,,,
10058630,MALARIA_ITN_COVERAGE,COUNTRY,MDG,AFR,Africa,YEAR,2019,,,,,,,,,68.4,68.3963693,,,,2025-12-19T14:59:35Z,2019,01/01/2019,31/12/2019,,,
7574522,MALARIA_ITN_COVERAGE,COUNTRY,NER,AFR,Africa,YEAR,2020,,,,,,,,,72.28,72.2761435,,,,2025-12-19T14:59:35Z,2020,01/01/2020,31/12/2020,,,
5353672,MALARIA_ITN_COVERAGE,COUNTRY,ZMB,AFR,Africa,YEAR,2021,,,,,,,,,49.2,49.2046847,,,,2025-12-19T14:59:35Z,2021,01/01/2021,31/12/2021,,,
3176453,MALARIA_ITN_COVERAGE,COUNTRY,BFA,AFR,Africa,YEAR,2016,,,,,,,,,72,71.9961556,,,,2025-12-19T14:59:35Z,2016,01/01/2016,31/12/2016,,,
668021,MALARIA_ITN_COVERAGE,COUNTRY,AGO,AFR,Africa,YEAR,2016,,,,,,,,,22.39,22.3908187,,,,2025-12-19T14:59:35Z,2016,01/01/2016,31/12/2016,,,
6601083,MALARIA_ITN_COVERAGE,COUNTRY,SLE,AFR,Africa,YEAR,2015,,,,,,,,,67.29,67.285595,,,,2025-12-19T14:59:35Z,2015,01/01/2015,31/12/2015,,,
8800665,MALARIA_ITN_COVERAGE,COUNTRY,ZWE,AFR,Africa,YEAR,2024,,,,,,,,,54.17,54.1719499,,,,2025-12-19T14:59:35Z,2024,01/01/2024,31/12/2024,,,
7416660,MALARIA_ITN_COVERAGE,COUNTRY,GAB,AFR,Africa,YEAR,2020,,,,,,,,,13.65,13.6472167,,,,2025-12-19T14:59:35Z,2020,01/01/2020,31/12/2020,,,
2040160,MALARIA_ITN_COVERAGE,COUNTRY,GIN,AFR,Africa,YEAR,2015,,,,,,,,,41.82,41.8155122,,,,2025-12-19T14:59:35Z,2015,01/01/2015,31/12/2015,,,
7935005,MALARIA_ITN_COVERAGE,COUNTRY,BEN,AFR,Africa,YEAR,2015,,,,,,,,,64.88,64.8845529,,,,2025-12-19T14:59:35Z,2015,01/01/2015,31/12/2015,,,
3511861,MALARIA_ITN_COVERAGE,COUNTRY,CIV,AFR,Africa,YEAR,2019,,,,,,,,,61.37,61.3655394,,,,2025-12-19T14:59:35Z,2019,01/01/2019,31/12/2019,,,
10084205,MALARIA_ITN_COVERAGE,COUNTRY,CIV,AFR,Africa,YEAR,2020,,,,,,,,,43.81,43.805857,,,,2025-12-19T14:59:35Z,2020,01/01/2020,31/12/2020,,,
15822,MALARIA_ITN_COVERAGE,COUNTRY,BFA,AFR,Africa,YEAR,2018,,,,,,,,,49.3,49.3007728,,,,2025-12-19T14:59:35Z,2018,01/01/2018,31/12/2018,,,
839254,MALARIA_ITN_COVERAGE,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2017,,,,,,,,,65.05,65.0482514,,,,2025-12-19T14:59:35Z,2017,01/01/2017,31/12/2017,,,
2325350,MALARIA_ITN_COVERAGE,COUNTRY,ERI,AFR,Africa,YEAR,2024,,,,,,,,,38.97,38.9724616,,,,2025-12-19T14:59:35Z,2024,01/01/2024,31/12/2024,,,
5683435,MALARIA_ITN_COVERAGE,COUNTRY,MWI,AFR,Africa,YEAR,2021,,,,,,,,,58.65,58.6536939,,,,2025-12-19T14:59:35Z,2021,01/01/2021,31/12/2021,,,
2408130,MALARIA_ITN_COVERAGE,COUNTRY,COM,AFR,Africa,YEAR,2020,,,,,,,,,69.61,69.6136183,,,,2025-12-19T14:59:35Z,2020,01/01/2020,31/12/2020,,,
7303146,MALARIA_ITN_COVERAGE,COUNTRY,GNQ,AFR,Africa,YEAR,2019,,,,,,,,,44.62,44.617246,,,,2025-12-19T14:59:35Z,2019,01/01/2019,31/12/2019,,,
9753584,MALARIA_ITN_COVERAGE,COUNTRY,GNB,AFR,Africa,YEAR,2022,,,,,,,,,30.55,30.5517879,,,,2025-12-19T14:59:35Z,2022,01/01/2022,31/12/2022,,,
4182599,MALARIA_ITN_COVERAGE,COUNTRY,LBR,AFR,Africa,YEAR,2015,,,,,,,,,62.13,62.1264338,,,,2025-12-19T14:59:35Z,2015,01/01/2015,31/12/2015,,,
3081976,MALARIA_ITN_COVERAGE,COUNTRY,MWI,AFR,Africa,YEAR,2016,,,,,,,,,63.47,63.472606,,,,2025-12-19T14:59:35Z,2016,01/01/2016,31/12/2016,,,
3524781,MALARIA_ITN_COVERAGE,COUNTRY,TZA,AFR,Africa,YEAR,2016,,,,,,,,,65.28,65.2778703,,,,2025-12-19T14:59:35Z,2016,01/01/2016,31/12/2016,,,
3783735,MALARIA_ITN_COVERAGE,COUNTRY,AGO,AFR,Africa,YEAR,2018,,,,,,,,,33.29,33.2941172,,,,2025-12-19T14:59:35Z,2018,01/01/2018,31/12/2018,,,
6468523,MALARIA_ITN_COVERAGE,COUNTRY,SOM,EMR,Eastern Mediterranean,YEAR,2022,,,,,,,,,32.37,32.3685062,,,,2025-12-19T14:59:35Z,2022,01/01/2022,31/12/2022,,,
6683783,MALARIA_ITN_COVERAGE,COUNTRY,MDG,AFR,Africa,YEAR,2023,,,,,,,,,56.89,56.8879781,,,,2025-12-19T14:59:35Z,2023,01/01/2023,31/12/2023,,,
7378948,MALARIA_ITN_COVERAGE,COUNTRY,GAB,AFR,Africa,YEAR,2024,,,,,,,,,11.62,11.6236926,,,,2025-12-19T14:59:35Z,2024,01/01/2024,31/12/2024,,,
2401965,MALARIA_ITN_COVERAGE,COUNTRY,TZA,AFR,Africa,YEAR,2017,,,,,,,,,66.33,66.3277375,,,,2025-12-19T14:59:35Z,2017,01/01/2017,31/12/2017,,,
370731,MALARIA_ITN_COVERAGE,COUNTRY,COM,AFR,Africa,YEAR,2016,,,,,,,,,76.62,76.6232411,,,,2025-12-19T14:59:35Z,2016,01/01/2016,31/12/2016,,,
554676,MALARIA_ITN_COVERAGE,COUNTRY,DJI,EMR,Eastern Mediterranean,YEAR,2015,,,,,,,,,6.25,6.2519752,,,,2025-12-19T14:59:35Z,2015,01/01/2015,31/12/2015,,,
7695079,MALARIA_ITN_COVERAGE,COUNTRY,CIV,AFR,Africa,YEAR,2015,,,,,,,,,76.08,76.0762262,,,,2025-12-19T14:59:35Z,2015,01/01/2015,31/12/2015,,,
9042454,MALARIA_ITN_COVERAGE,COUNTRY,ZWE,AFR,Africa,YEAR,2021,,,,,,,,,45.51,45.5116034,,,,2025-12-19T14:59:35Z,2021,01/01/2021,31/12/2021,,,
8959743,MALARIA_ITN_COVERAGE,COUNTRY,SSD,AFR,Africa,YEAR,2024,,,,,,,,,65.36,65.3613846,,,,2025-12-19T14:59:35Z,2024,01/01/2024,31/12/2024,,,
4106598,MALARIA_ITN_COVERAGE,COUNTRY,ERI,AFR,Africa,YEAR,2016,,,,,,,,,30.16,30.158745,,,,2025-12-19T14:59:35Z,2016,01/01/2016,31/12/2016,,,
1660091,MALARIA_ITN_COVERAGE,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2015,,,,,,,,,58.59,58.5873153,,,,2025-12-19T14:59:35Z,2015,01/01/2015,31/12/2015,,,
8953447,MALARIA_ITN_COVERAGE,COUNTRY,GAB,AFR,Africa,YEAR,2019,,,,,,,,,14.62,14.6183829,,,,2025-12-19T14:59:35Z,2019,01/01/2019,31/12/2019,,,
903274,MALARIA_ITN_COVERAGE,COUNTRY,GHA,AFR,Africa,YEAR,2024,,,,,,,,,73.99,73.990384,,,,2025-12-19T14:59:35Z,2024,01/01/2024,31/12/2024,,,
2300441,MALARIA_ITN_COVERAGE,COUNTRY,SLE,AFR,Africa,YEAR,2018,,,,,,,,,71.65,71.6456807,,,,2025-12-19T14:59:35Z,2018,01/01/2018,31/12/2018,,,
5905700,MALARIA_ITN_COVERAGE,COUNTRY,DJI,EMR,Eastern Mediterranean,YEAR,2021,,,,,,,,,20.23,20.2309918,,,,2025-12-19T14:59:35Z,2021,01/01/2021,31/12/2021,,,
7650946,MALARIA_ITN_COVERAGE,COUNTRY,SLE,AFR,Africa,YEAR,2024,,,,,,,,,85,84.9978598,,,,2025-12-19T14:59:35Z,2024,01/01/2024,31/12/2024,,,
4157522,MALARIA_ITN_COVERAGE,COUNTRY,ZMB,AFR,Africa,YEAR,2023,,,,,,,,,67.01,67.0106817,,,,2025-12-19T14:59:35Z,2023,01/01/2023,31/12/2023,,,
1565166,MALARIA_ITN_COVERAGE,COUNTRY,CMR,AFR,Africa,YEAR,2022,,,,,,,,,67.88,67.8753951,,,,2025-12-19T14:59:35Z,2022,01/01/2022,31/12/2022,,,
2294139,MALARIA_ITN_COVERAGE,COUNTRY,MRT,AFR,Africa,YEAR,2024,,,,,,,,,36.53,36.5277149,,,,2025-12-19T14:59:35Z,2024,01/01/2024,31/12/2024,,,
7335170,MALARIA_ITN_COVERAGE,COUNTRY,GIN,AFR,Africa,YEAR,2024,,,,,,,,,53.07,53.0686276,,,,2025-12-19T14:59:35Z,2024,01/01/2024,31/12/2024,,,
5240754,MALARIA_ITN_COVERAGE,COUNTRY,GAB,AFR,Africa,YEAR,2018,,,,,,,,,16.83,16.8302152,,,,2025-12-19T14:59:35Z,2018,01/01/2018,31/12/2018,,,
7170572,MALARIA_ITN_COVERAGE,COUNTRY,SOM,EMR,Eastern Mediterranean,YEAR,2020,,,,,,,,,23.76,23.7571907,,,,2025-12-19T14:59:35Z,2020,01/01/2020,31/12/2020,,,
1945917,MALARIA_ITN_COVERAGE,COUNTRY,ERI,AFR,Africa,YEAR,2021,,,,,,,,,52.25,52.2527253,,,,2025-12-19T14:59:35Z,2021,01/01/2021,31/12/2021,,,
2718602,MALARIA_ITN_COVERAGE,COUNTRY,SOM,EMR,Eastern Mediterranean,YEAR,2018,,,,,,,,,25.73,25.7252086,,,,2025-12-19T14:59:35Z,2018,01/01/2018,31/12/2018,,,
535907,MALARIA_ITN_COVERAGE,COUNTRY,GNQ,AFR,Africa,YEAR,2022,,,,,,,,,27.74,27.7411781,,,,2025-12-19T14:59:35Z,2022,01/01/2022,31/12/2022,,,
5139486,MALARIA_ITN_COVERAGE,COUNTRY,NGA,AFR,Africa,YEAR,2017,,,,,,,,,48.7,48.6999558,,,,2025-12-19T14:59:35Z,2017,01/01/2017,31/12/2017,,,
6292108,MALARIA_ITN_COVERAGE,COUNTRY,ETH,AFR,Africa,YEAR,2022,,,,,,,,,22.66,22.660472,,,,2025-12-19T14:59:35Z,2022,01/01/2022,31/12/2022,,,
5127581,MALARIA_ITN_COVERAGE,COUNTRY,ERI,AFR,Africa,YEAR,2017,,,,,,,,,55.24,55.2379794,,,,2025-12-19T14:59:35Z,2017,01/01/2017,31/12/2017,,,
7075811,MALARIA_ITN_COVERAGE,COUNTRY,SSD,AFR,Africa,YEAR,2016,,,,,,,,,50.67,50.6740878,,,,2025-12-19T14:59:35Z,2016,01/01/2016,31/12/2016,,,
7468051,MALARIA_ITN_COVERAGE,COUNTRY,GIN,AFR,Africa,YEAR,2017,,,,,,,,,50.66,50.6563746,,,,2025-12-19T14:59:35Z,2017,01/01/2017,31/12/2017,,,
213320,MALARIA_ITN_COVERAGE,COUNTRY,GNB,AFR,Africa,YEAR,2021,,,,,,,,,22.06,22.0551933,,,,2025-12-19T14:59:35Z,2021,01/01/2021,31/12/2021,,,
3126784,MALARIA_ITN_COVERAGE,COUNTRY,TGO,AFR,Africa,YEAR,2024,,,,,,,,,95.51,95.50827,,,,2025-12-19T14:59:35Z,2024,01/01/2024,31/12/2024,,,
1996732,MALARIA_ITN_COVERAGE,COUNTRY,COM,AFR,Africa,YEAR,2018,,,,,,,,,66.14,66.1432965,,,,2025-12-19T14:59:35Z,2018,01/01/2018,31/12/2018,,,
3746563,MALARIA_ITN_COVERAGE,COUNTRY,BDI,AFR,Africa,YEAR,2022,,,,,,,,,65.19,65.1934948,,,,2025-12-19T14:59:35Z,2022,01/01/2022,31/12/2022,,,
6981091,MALARIA_ITN_COVERAGE,COUNTRY,KEN,AFR,Africa,YEAR,2017,,,,,,,,,68.42,68.4188984,,,,2025-12-19T14:59:35Z,2017,01/01/2017,31/12/2017,,,
1514956,MALARIA_ITN_COVERAGE,COUNTRY,NER,AFR,Africa,YEAR,2017,,,,,,,,,66.93,66.9338091,,,,2025-12-19T14:59:35Z,2017,01/01/2017,31/12/2017,,,
3525371,MALARIA_ITN_COVERAGE,COUNTRY,MRT,AFR,Africa,YEAR,2019,,,,,,,,,15.45,15.4456045,,,,2025-12-19T14:59:35Z,2019,01/01/2019,31/12/2019,,,
3310244,MALARIA_ITN_COVERAGE,COUNTRY,COD,AFR,Africa,YEAR,2021,,,,,,,,,67.41,67.4145644,,,,2025-12-19T14:59:35Z,2021,01/01/2021,31/12/2021,,,
3917128,MALARIA_ITN_COVERAGE,COUNTRY,MDG,AFR,Africa,YEAR,2016,,,,,,,,,63.38,63.3835633,,,,2025-12-19T14:59:35Z,2016,01/01/2016,31/12/2016,,,
7550199,MALARIA_ITN_COVERAGE,COUNTRY,BEN,AFR,Africa,YEAR,2024,,,,,,,,,60.52,60.5152165,,,,2025-12-19T14:59:35Z,2024,01/01/2024,31/12/2024,,,
7708136,MALARIA_ITN_COVERAGE,COUNTRY,COD,AFR,Africa,YEAR,2016,,,,,,,,,68.86,68.8604091,,,,2025-12-19T14:59:35Z,2016,01/01/2016,31/12/2016,,,
6117199,MALARIA_ITN_COVERAGE,COUNTRY,AGO,AFR,Africa,YEAR,2020,,,,,,,,,28.04,28.0356924,,,,2025-12-19T14:59:35Z,2020,01/01/2020,31/12/2020,,,
2937451,MALARIA_ITN_COVERAGE,COUNTRY,COM,AFR,Africa,YEAR,2022,,,,,,,,,61.5,61.4959015,,,,2025-12-19T14:59:35Z,2022,01/01/2022,31/12/2022,,,
1068411,MALARIA_ITN_COVERAGE,COUNTRY,MDG,AFR,Africa,YEAR,2021,,,,,,,,,54.02,54.0162804,,,,2025-12-19T14:59:35Z,2021,01/01/2021,31/12/2021,,,
4215124,MALARIA_ITN_COVERAGE,COUNTRY,KEN,AFR,Africa,YEAR,2015,,,,,,,,,59.64,59.6377027,,,,2025-12-19T14:59:35Z,2015,01/01/2015,31/12/2015,,,
1571828,MALARIA_ITN_COVERAGE,COUNTRY,ZMB,AFR,Africa,YEAR,2019,,,,,,,,,41.32,41.316271,,,,2025-12-19T14:59:35Z,2019,01/01/2019,31/12/2019,,,
5165235,MALARIA_ITN_COVERAGE,COUNTRY,SEN,AFR,Africa,YEAR,2022,,,,,,,,,61.53,61.5271495,,,,2025-12-19T14:59:35Z,2022,01/01/2022,31/12/2022,,,
5354921,MALARIA_ITN_COVERAGE,COUNTRY,MOZ,AFR,Africa,YEAR,2016,,,,,,,,,52.19,52.1917158,,,,2025-12-19T14:59:35Z,2016,01/01/2016,31/12/2016,,,
8018587,MALARIA_ITN_COVERAGE,COUNTRY,MDG,AFR,Africa,YEAR,2017,,,,,,,,,40.05,40.0455014,,,,2025-12-19T14:59:35Z,2017,01/01/2017,31/12/2017,,,
4766508,MALARIA_ITN_COVERAGE,COUNTRY,ZWE,AFR,Africa,YEAR,2015,,,,,,,,,46.78,46.7809608,,,,2025-12-19T14:59:35Z,2015,01/01/2015,31/12/2015,,,
846659,MALARIA_ITN_COVERAGE,COUNTRY,TZA,AFR,Africa,YEAR,2020,,,,,,,,,63.93,63.9309914,,,,2025-12-19T14:59:35Z,2020,01/01/2020,31/12/2020,,,
9891129,MALARIA_ITN_COVERAGE,COUNTRY,BEN,AFR,Africa,YEAR,2016,,,,,,,,,27.78,27.7790794,,,,2025-12-19T14:59:35Z,2016,01/01/2016,31/12/2016,,,
4246592,MALARIA_ITN_COVERAGE,COUNTRY,GMB,AFR,Africa,YEAR,2021,,,,,,,,,53.65,53.6548353,,,,2025-12-19T14:59:35Z,2021,01/01/2021,31/12/2021,,,
4684017,MALARIA_ITN_COVERAGE,COUNTRY,GIN,AFR,Africa,YEAR,2018,,,,,,,,,30.17,30.1717408,,,,2025-12-19T14:59:35Z,2018,01/01/2018,31/12/2018,,,
3651714,MALARIA_ITN_COVERAGE,COUNTRY,COD,AFR,Africa,YEAR,2017,,,,,,,,,65.04,65.0373187,,,,2025-12-19T14:59:35Z,2017,01/01/2017,31/12/2017,,,
1296711,MALARIA_ITN_COVERAGE,COUNTRY,UGA,AFR,Africa,YEAR,2021,,,,,,,,,75.03,75.034428,,,,2025-12-19T14:59:35Z,2021,01/01/2021,31/12/2021,,,
8404727,MALARIA_ITN_COVERAGE,COUNTRY,RWA,AFR,Africa,YEAR,2024,,,,,,,,,51.3,51.3001278,,,,2025-12-19T14:59:35Z,2024,01/01/2024,31/12/2024,,,
4798352,MALARIA_ITN_COVERAGE,COUNTRY,GIN,AFR,Africa,YEAR,2019,,,,,,,,,71.93,71.9278969,,,,2025-12-19T14:59:35Z,2019,01/01/2019,31/12/2019,,,
4804701,MALARIA_ITN_COVERAGE,COUNTRY,LBR,AFR,Africa,YEAR,2022,,,,,,,,,62.51,62.5137759,,,,2025-12-19T14:59:35Z,2022,01/01/2022,31/12/2022,,,
9290450,MALARIA_ITN_COVERAGE,COUNTRY,ZMB,AFR,Africa,YEAR,2024,,,,,,,,,70.66,70.6588986,,,,2025-12-19T14:59:35Z,2024,01/01/2024,31/12/2024,,,
4335348,MALARIA_ITN_COVERAGE,COUNTRY,GMB,AFR,Africa,YEAR,2022,,,,,,,,,85.06,85.0558749,,,,2025-12-19T14:59:35Z,2022,01/01/2022,31/12/2022,,,
9341180,MALARIA_ITN_COVERAGE,COUNTRY,GIN,AFR,Africa,YEAR,2023,,,,,,,,,75.62,75.621405,,,,2025-12-19T14:59:35Z,2023,01/01/2023,31/12/2023,,,
7764818,MALARIA_ITN_COVERAGE,COUNTRY,ETH,AFR,Africa,YEAR,2019,,,,,,,,,34.53,34.5264216,,,,2025-12-19T14:59:35Z,2019,01/01/2019,31/12/2019,,,
1037001,MALARIA_ITN_COVERAGE,COUNTRY,NER,AFR,Africa,YEAR,2023,,,,,,,,,87.94,87.9397601,,,,2025-12-19T14:59:35Z,2023,01/01/2023,31/12/2023,,,
4329129,MALARIA_ITN_COVERAGE,COUNTRY,CIV,AFR,Africa,YEAR,2024,,,,,,,,,36.9,36.8969147,,,,2025-12-19T14:59:35Z,2024,01/01/2024,31/12/2024,,,
9246347,MALARIA_ITN_COVERAGE,COUNTRY,SLE,AFR,Africa,YEAR,2021,,,,,,,,,74.9,74.9011721,,,,2025-12-19T14:59:35Z,2021,01/01/2021,31/12/2021,,,
7670759,MALARIA_ITN_COVERAGE,COUNTRY,GHA,AFR,Africa,YEAR,2021,,,,,,,,,76.76,76.7644302,,,,2025-12-19T14:59:35Z,2021,01/01/2021,31/12/2021,,,
8272206,MALARIA_ITN_COVERAGE,COUNTRY,MLI,AFR,Africa,YEAR,2021,,,,,,,,,72.69,72.691274,,,,2025-12-19T14:59:35Z,2021,01/01/2021,31/12/2021,,,
9742311,MALARIA_ITN_COVERAGE,COUNTRY,SEN,AFR,Africa,YEAR,2018,,,,,,,,,58.51,58.508071,,,,2025-12-19T14:59:35Z,2018,01/01/2018,31/12/2018,,,
245499,MALARIA_ITN_COVERAGE,COUNTRY,GNQ,AFR,Africa,YEAR,2024,,,,,,,,,29.79,29.7864716,,,,2025-12-19T14:59:35Z,2024,01/01/2024,31/12/2024,,,
7758590,MALARIA_ITN_COVERAGE,COUNTRY,GIN,AFR,Africa,YEAR,2022,,,,,,,,,73.32,73.3151229,,,,2025-12-19T14:59:35Z,2022,01/01/2022,31/12/2022,,,
118844,MALARIA_ITN_COVERAGE,COUNTRY,LBR,AFR,Africa,YEAR,2021,,,,,,,,,52.87,52.8673421,,,,2025-12-19T14:59:35Z,2021,01/01/2021,31/12/2021,,,
6760234,MALARIA_ITN_COVERAGE,COUNTRY,TCD,AFR,Africa,YEAR,2019,,,,,,,,,20.12,20.124726,,,,2025-12-19T14:59:35Z,2019,01/01/2019,31/12/2019,,,
4031796,MALARIA_ITN_COVERAGE,COUNTRY,SEN,AFR,Africa,YEAR,2016,,,,,,,,,71.75,71.7473112,,,,2025-12-19T14:59:35Z,2016,01/01/2016,31/12/2016,,,
8366972,MALARIA_ITN_COVERAGE,COUNTRY,DJI,EMR,Eastern Mediterranean,YEAR,2017,,,,,,,,,19.63,19.6255128,,,,2025-12-19T14:59:35Z,2017,01/01/2017,31/12/2017,,,
3866943,MALARIA_ITN_COVERAGE,COUNTRY,GHA,AFR,Africa,YEAR,2018,,,,,,,,,79.05,79.0463948,,,,2025-12-19T14:59:35Z,2018,01/01/2018,31/12/2018,,,
1246510,MALARIA_ITN_COVERAGE,COUNTRY,CMR,AFR,Africa,YEAR,2021,,,,,,,,,61.37,61.3669968,,,,2025-12-19T14:59:35Z,2021,01/01/2021,31/12/2021,,,
9227408,MALARIA_ITN_COVERAGE,COUNTRY,ZMB,AFR,Africa,YEAR,2017,,,,,,,,,69.43,69.4250613,,,,2025-12-19T14:59:35Z,2017,01/01/2017,31/12/2017,,,
8329243,MALARIA_ITN_COVERAGE,COUNTRY,RWA,AFR,Africa,YEAR,2019,,,,,,,,,38.15,38.1541178,,,,2025-12-19T14:59:35Z,2019,01/01/2019,31/12/2019,,,
4386451,MALARIA_ITN_COVERAGE,COUNTRY,MLI,AFR,Africa,YEAR,2024,,,,,,,,,76.62,76.6186446,,,,2025-12-19T14:59:35Z,2024,01/01/2024,31/12/2024,,,
2931857,MALARIA_ITN_COVERAGE,COUNTRY,BFA,AFR,Africa,YEAR,2019,,,,,,,,,37.86,37.857235,,,,2025-12-19T14:59:35Z,2019,01/01/2019,31/12/2019,,,
